Date,Model,Actual,Predicted,Probability
2023-05-06,Logistic Regression,1,0,0.30026928725533
2023-05-06,Logistic Regression,1,1,0.7977755146411443
2023-05-06,Logistic Regression,0,1,0.6137620284889034
2023-05-06,Logistic Regression,0,0,0.3567145347668792
2023-05-06,Logistic Regression,0,1,0.7152997926122018
2023-05-07,Logistic Regression,0,0,0.32798628712043054
2023-05-07,Logistic Regression,0,0,0.2762486544440668
2023-05-08,Logistic Regression,1,1,0.5663574412355934
2023-05-08,Logistic Regression,1,1,0.7106075584845776
2023-05-08,Logistic Regression,1,1,0.6670389480335549
2023-05-13,Logistic Regression,1,0,0.48133286724500485
2023-05-13,Logistic Regression,1,1,0.5767692050571788
2023-05-13,Logistic Regression,1,1,0.5461890648098966
2023-05-13,Logistic Regression,0,0,0.21120835119123588
2023-05-13,Logistic Regression,0,0,0.33202485652334884
2023-05-13,Logistic Regression,0,0,0.3410318707854379
2023-05-14,Logistic Regression,0,1,0.6445721959570035
2023-05-14,Logistic Regression,1,1,0.5127992617909252
2023-05-14,Logistic Regression,1,0,0.4372608393509028
2023-05-15,Logistic Regression,1,0,0.4450535149114922
2023-05-18,Logistic Regression,1,1,0.5032300441116115
2023-05-20,Logistic Regression,1,1,0.6675831375585627
2023-05-20,Logistic Regression,0,1,0.5095860484908327
2023-05-20,Logistic Regression,1,0,0.28773671841463044
2023-05-20,Logistic Regression,0,1,0.8053381138898269
2023-05-20,Logistic Regression,0,0,0.3325199351063455
2023-05-20,Logistic Regression,0,1,0.5563794570662739
2023-05-21,Logistic Regression,1,1,0.6893496726266083
2023-05-21,Logistic Regression,1,1,0.683833314183459
2023-05-21,Logistic Regression,0,0,0.4758826365079425
2023-05-22,Logistic Regression,0,1,0.6445220541540994
2023-05-24,Logistic Regression,0,1,0.65713045192185
2023-05-25,Logistic Regression,1,0,0.45162670976288183
2023-05-28,Logistic Regression,1,0,0.4991303501090247
2023-05-28,Logistic Regression,1,0,0.4676242972012628
2023-05-28,Logistic Regression,0,0,0.29393867140748015
2023-05-28,Logistic Regression,0,0,0.39774874543352307
2023-05-28,Logistic Regression,0,0,0.16114523578387455
2023-05-28,Logistic Regression,0,1,0.5261781503396623
2023-05-28,Logistic Regression,1,1,0.858814375430016
2023-05-28,Logistic Regression,1,1,0.7147808064344431
2023-05-28,Logistic Regression,1,0,0.38743642488710184
2023-05-28,Logistic Regression,1,1,0.6930070083209894
2023-08-11,Logistic Regression,1,1,0.5545882280558746
2023-08-12,Logistic Regression,1,1,0.5865533146249602
2023-08-12,Logistic Regression,0,0,0.4021890619746326
2023-08-12,Logistic Regression,0,0,0.28103462782253547
2023-08-12,Logistic Regression,1,1,0.607764826475069
2023-08-12,Logistic Regression,0,0,0.41059767141933246
2023-08-12,Logistic Regression,1,1,0.8871359826085335
2023-08-13,Logistic Regression,1,1,0.6399924276843908
2023-08-13,Logistic Regression,0,0,0.24273898034989932
2023-08-14,Logistic Regression,0,0,0.3514559161411248
2023-08-18,Logistic Regression,1,1,0.7216352494796829
2023-08-19,Logistic Regression,0,1,0.8208024750434466
2023-08-19,Logistic Regression,0,1,0.7827663014820152
2023-08-19,Logistic Regression,1,1,0.7247763184856791
2023-08-19,Logistic Regression,1,1,0.8419655453662336
2023-08-19,Logistic Regression,1,1,0.6401617671395713
2023-08-20,Logistic Regression,1,0,0.40519586255993717
2023-08-20,Logistic Regression,1,1,0.5774019869316519
2023-08-21,Logistic Regression,0,1,0.5808018565236834
2023-08-25,Logistic Regression,1,1,0.7823238519411739
2023-08-26,Logistic Regression,1,1,0.6804104495986607
2023-08-26,Logistic Regression,0,0,0.30602140298827274
2023-08-26,Logistic Regression,1,1,0.531665448665314
2023-08-26,Logistic Regression,1,1,0.5952113071149491
2023-08-26,Logistic Regression,0,1,0.7898684240533522
2023-08-26,Logistic Regression,0,0,0.26639916964095195
2023-08-27,Logistic Regression,1,1,0.6619995927143965
2023-08-27,Logistic Regression,1,0,0.2076955915427175
2023-08-27,Logistic Regression,1,0,0.44126384048386774
2023-09-01,Logistic Regression,1,1,0.6994540186405415
2023-09-02,Logistic Regression,1,1,0.509155573182553
2023-09-02,Logistic Regression,1,0,0.21841310735474911
2023-09-02,Logistic Regression,1,0,0.36329447899840206
2023-09-02,Logistic Regression,1,0,0.48749818071861545
2023-09-02,Logistic Regression,0,1,0.5738248092632924
2023-09-02,Logistic Regression,1,1,0.7294060757730421
2023-09-03,Logistic Regression,1,1,0.6015696101214759
2023-09-03,Logistic Regression,1,0,0.4397306484586623
2023-09-03,Logistic Regression,1,1,0.8076238716510273
2023-09-16,Logistic Regression,1,0,0.44013003989805133
2023-09-16,Logistic Regression,1,1,0.7131365138547554
2023-09-16,Logistic Regression,0,1,0.7083384290598347
2023-09-16,Logistic Regression,1,1,0.6135982607380215
2023-09-16,Logistic Regression,1,1,0.7059022876113841
2023-09-16,Logistic Regression,1,1,0.6360159229393765
2023-09-16,Logistic Regression,0,1,0.7924701268810919
2023-09-17,Logistic Regression,0,0,0.2762285197311921
2023-09-17,Logistic Regression,0,0,0.45281524354466574
2023-09-18,Logistic Regression,0,0,0.4777501310906216
2023-09-23,Logistic Regression,0,0,0.36070708137868895
2023-09-23,Logistic Regression,1,0,0.38244497647721665
2023-09-23,Logistic Regression,0,0,0.36657495070136464
2023-09-23,Logistic Regression,0,0,0.3034692271689275
2023-09-23,Logistic Regression,0,1,0.6248090611750811
2023-09-24,Logistic Regression,1,1,0.6037980963626437
2023-09-24,Logistic Regression,1,0,0.45337989174422433
2023-09-24,Logistic Regression,0,0,0.4345827571978981
2023-09-24,Logistic Regression,1,1,0.6257636915765207
2023-09-24,Logistic Regression,1,1,0.7844259054933767
2023-09-30,Logistic Regression,0,0,0.44676829621440944
2023-09-30,Logistic Regression,1,1,0.8001053837839007
2023-09-30,Logistic Regression,1,1,0.7687199887280433
2023-09-30,Logistic Regression,0,1,0.5829814338021903
2023-09-30,Logistic Regression,1,1,0.692985704232871
2023-09-30,Logistic Regression,1,0,0.3882469972885757
2023-09-30,Logistic Regression,1,1,0.502509494463778
2023-09-30,Logistic Regression,0,0,0.2823656278371279
2023-10-01,Logistic Regression,0,1,0.7342463526749132
2023-10-02,Logistic Regression,0,0,0.19653942331581026
2023-10-03,Logistic Regression,1,0,0.3734196944023722
2023-10-07,Logistic Regression,0,0,0.15360109423495777
2023-10-07,Logistic Regression,1,1,0.5353448489014079
2023-10-07,Logistic Regression,1,1,0.6515311623330127
2023-10-07,Logistic Regression,1,1,0.6214799441064677
2023-10-07,Logistic Regression,0,0,0.24004073145940355
2023-10-07,Logistic Regression,1,1,0.5425675895961558
2023-10-08,Logistic Regression,1,1,0.6077348193071038
2023-10-08,Logistic Regression,1,1,0.8743991229217561
2023-10-08,Logistic Regression,0,0,0.33088833106167076
2023-10-08,Logistic Regression,0,0,0.4861303283056464
2023-10-21,Logistic Regression,1,1,0.5941226928236785
2023-10-21,Logistic Regression,1,1,0.8385917603196754
2023-10-21,Logistic Regression,1,1,0.6179882367047499
2023-10-21,Logistic Regression,1,0,0.2316757211534017
2023-10-21,Logistic Regression,1,1,0.6941638241542583
2023-10-21,Logistic Regression,1,1,0.5644609454533196
2023-10-21,Logistic Regression,1,0,0.12883793203505295
2023-10-21,Logistic Regression,0,0,0.41317101043165066
2023-10-22,Logistic Regression,1,1,0.6364718488989093
2023-10-23,Logistic Regression,0,0,0.32267270018228417
2023-10-27,Logistic Regression,1,1,0.5606854622046455
2023-10-28,Logistic Regression,0,0,0.3620723315138725
2023-10-28,Logistic Regression,1,1,0.8740808828654308
2023-10-28,Logistic Regression,1,0,0.38896796646358583
2023-10-28,Logistic Regression,1,0,0.45378486412656327
2023-10-29,Logistic Regression,1,1,0.7039176907550843
2023-10-29,Logistic Regression,1,0,0.38654906831546226
2023-10-29,Logistic Regression,1,1,0.8981447039890219
2023-10-29,Logistic Regression,0,0,0.2523610989179358
2023-10-29,Logistic Regression,0,0,0.20094946889279852
2023-11-04,Logistic Regression,0,0,0.334439136575675
2023-11-04,Logistic Regression,0,0,0.34336034237302193
2023-11-04,Logistic Regression,1,1,0.633959955087438
2023-11-04,Logistic Regression,0,0,0.4663448806237925
2023-11-04,Logistic Regression,0,1,0.6448970710147476
2023-11-04,Logistic Regression,1,1,0.881106881905814
2023-11-04,Logistic Regression,1,0,0.2112296124027066
2023-11-05,Logistic Regression,0,1,0.6444907297424627
2023-11-05,Logistic Regression,0,1,0.5534144143183921
2023-11-06,Logistic Regression,1,0,0.41856818871782836
2023-11-11,Logistic Regression,1,0,0.2312596420884703
2023-11-11,Logistic Regression,1,0,0.36141012686823365
2023-11-11,Logistic Regression,1,1,0.5209881597186014
2023-11-11,Logistic Regression,0,0,0.30206417903899146
2023-11-11,Logistic Regression,0,0,0.4080689681631567
2023-11-12,Logistic Regression,1,1,0.5704417021588221
2023-11-12,Logistic Regression,1,1,0.7302623770352622
2023-11-12,Logistic Regression,1,0,0.40041387539590767
2023-11-12,Logistic Regression,1,1,0.6280176735513979
2023-11-12,Logistic Regression,0,0,0.45199993623020185
2023-11-25,Logistic Regression,0,1,0.6459828179775857
2023-11-25,Logistic Regression,1,0,0.2927485620954214
2023-11-25,Logistic Regression,1,0,0.36945795957172706
2023-11-25,Logistic Regression,1,0,0.4734226573160621
2023-11-25,Logistic Regression,1,1,0.5061906513592811
2023-11-25,Logistic Regression,1,1,0.8012130425420855
2023-11-25,Logistic Regression,0,0,0.3825696348430164
2023-11-26,Logistic Regression,1,0,0.4760325201705953
2023-11-26,Logistic Regression,1,1,0.5959422221533381
2023-11-27,Logistic Regression,1,0,0.2893684693148478
2023-12-02,Logistic Regression,0,1,0.5841658460200918
2023-12-02,Logistic Regression,0,0,0.33023060497234796
2023-12-02,Logistic Regression,1,1,0.5466374987663456
2023-12-02,Logistic Regression,1,1,0.9299564327680233
2023-12-02,Logistic Regression,1,1,0.5204103715722721
2023-12-03,Logistic Regression,1,1,0.6261429524122707
2023-12-03,Logistic Regression,1,1,0.5179730124287371
2023-12-03,Logistic Regression,1,1,0.6636309783603325
2023-12-03,Logistic Regression,0,1,0.8199685361597674
2023-12-03,Logistic Regression,1,1,0.6483851782028146
2023-12-05,Logistic Regression,0,0,0.2776039830622572
2023-12-05,Logistic Regression,1,1,0.8620788063849115
2023-12-06,Logistic Regression,1,0,0.44561619186100837
2023-12-06,Logistic Regression,0,1,0.656127063254917
2023-12-06,Logistic Regression,0,1,0.514004802779368
2023-12-06,Logistic Regression,0,0,0.22597293400523513
2023-12-06,Logistic Regression,1,0,0.4055775360592918
2023-12-06,Logistic Regression,1,1,0.8152085100555455
2023-12-07,Logistic Regression,1,0,0.4590587884288599
2023-12-07,Logistic Regression,1,1,0.5399038277295201
2023-12-09,Logistic Regression,1,0,0.46948175099191997
2023-12-09,Logistic Regression,0,0,0.3193789907236474
2023-12-09,Logistic Regression,1,0,0.49640779103555654
2023-12-09,Logistic Regression,0,0,0.20293308231722998
2023-12-09,Logistic Regression,0,0,0.38402491041385745
2023-12-09,Logistic Regression,0,0,0.47565726700449223
2023-12-10,Logistic Regression,1,1,0.8654502195288512
2023-12-10,Logistic Regression,1,1,0.8801380613064584
2023-12-10,Logistic Regression,0,0,0.3803129438349761
2023-12-10,Logistic Regression,1,0,0.328586452913658
2023-12-15,Logistic Regression,0,1,0.5437026066173086
2023-12-16,Logistic Regression,0,1,0.6939213576662696
2023-12-16,Logistic Regression,1,1,0.6118050648520824
2023-12-16,Logistic Regression,1,1,0.514062526830203
2023-12-16,Logistic Regression,0,0,0.4545855246688047
2023-12-17,Logistic Regression,0,1,0.7275416184235014
2023-12-17,Logistic Regression,0,0,0.4457216665241069
2023-12-17,Logistic Regression,1,1,0.6546323712688623
2023-12-17,Logistic Regression,1,0,0.44833719966769314
2023-12-21,Logistic Regression,0,0,0.3673096636367048
2023-12-22,Logistic Regression,0,0,0.40663644887040123
2023-12-23,Logistic Regression,0,0,0.2876141634212688
2023-12-23,Logistic Regression,0,0,0.47261287353742715
2023-12-23,Logistic Regression,0,1,0.8736819061230258
2023-12-23,Logistic Regression,1,1,0.5686989292432257
2023-12-23,Logistic Regression,1,0,0.4583441294184455
2023-12-23,Logistic Regression,0,1,0.7191495301766571
2023-12-24,Logistic Regression,1,1,0.6096728655080592
2023-12-26,Logistic Regression,1,1,0.6121704585889707
2023-12-26,Logistic Regression,0,0,0.30851825667724503
2023-12-26,Logistic Regression,1,1,0.8785822272126597
2023-12-26,Logistic Regression,1,1,0.7172063635866426
2023-12-26,Logistic Regression,1,1,0.7346535566463288
2023-12-27,Logistic Regression,1,0,0.49492693491889617
2023-12-27,Logistic Regression,1,1,0.5486300642434158
2023-12-27,Logistic Regression,1,1,0.5853144626117072
2023-12-28,Logistic Regression,1,0,0.4054370737718931
2023-12-28,Logistic Regression,0,1,0.7695245332435191
2023-12-30,Logistic Regression,1,1,0.613219670081144
2023-12-30,Logistic Regression,1,0,0.3252014241503553
2023-12-30,Logistic Regression,0,0,0.2428825855960636
2023-12-30,Logistic Regression,1,1,0.7055931022344654
2023-12-30,Logistic Regression,1,1,0.8117495663278456
2023-12-30,Logistic Regression,1,0,0.2510366706755544
2023-12-31,Logistic Regression,1,1,0.563722544089035
2023-12-31,Logistic Regression,1,1,0.7694899156595835
2024-01-01,Logistic Regression,1,0,0.49658819460417364
2024-01-02,Logistic Regression,0,1,0.52018747686111
2024-01-12,Logistic Regression,0,0,0.40775096906681785
2024-01-13,Logistic Regression,0,0,0.22243025708265335
2024-01-13,Logistic Regression,1,1,0.8112575523147504
2024-01-14,Logistic Regression,0,0,0.3764535651912887
2024-01-14,Logistic Regression,1,1,0.7930188444519204
2024-01-20,Logistic Regression,1,1,0.6908319773902016
2024-01-20,Logistic Regression,1,1,0.6085728948030928
2024-01-21,Logistic Regression,1,0,0.3978591586510913
2024-01-21,Logistic Regression,1,1,0.8355225786783879
2024-01-22,Logistic Regression,0,1,0.7516135487145336
2024-01-30,Logistic Regression,1,1,0.5449050391853341
2024-01-30,Logistic Regression,0,0,0.30081015797585015
2024-01-30,Logistic Regression,1,1,0.8800694523080808
2024-01-30,Logistic Regression,1,0,0.4174184950847707
2024-01-30,Logistic Regression,1,1,0.6210637642167985
2024-01-31,Logistic Regression,1,0,0.3249983209695194
2024-01-31,Logistic Regression,1,1,0.5896874229758492
2024-01-31,Logistic Regression,1,1,0.6709321735140277
2024-02-01,Logistic Regression,0,0,0.4212533107692535
2024-02-01,Logistic Regression,1,0,0.38943322031648403
2024-02-03,Logistic Regression,1,0,0.34411698238184796
2024-02-03,Logistic Regression,1,1,0.5154031820704059
2024-02-03,Logistic Regression,1,0,0.4231384791508189
2024-02-03,Logistic Regression,1,0,0.4285556919847113
2024-02-03,Logistic Regression,1,1,0.8857622372198622
2024-02-04,Logistic Regression,1,0,0.29828885445496495
2024-02-04,Logistic Regression,1,1,0.7005154219310847
2024-02-04,Logistic Regression,0,1,0.6539513386728414
2024-02-04,Logistic Regression,1,1,0.6618849771290141
2024-02-05,Logistic Regression,1,0,0.3212285926291324
2024-02-10,Logistic Regression,0,1,0.5318665835843547
2024-02-10,Logistic Regression,1,1,0.6835765293585798
2024-02-10,Logistic Regression,1,1,0.8785188601175915
2024-02-10,Logistic Regression,1,0,0.48808799752786364
2024-02-10,Logistic Regression,1,0,0.3899747490100418
2024-02-10,Logistic Regression,1,1,0.6884786892578457
2024-02-10,Logistic Regression,0,1,0.5840617620667024
2024-02-11,Logistic Regression,1,1,0.7516871290609829
2024-02-11,Logistic Regression,1,1,0.6461064611934471
2024-02-12,Logistic Regression,1,1,0.558458011559192
2024-02-17,Logistic Regression,0,0,0.47185881766372345
2024-02-17,Logistic Regression,1,0,0.3307840647497825
2024-02-17,Logistic Regression,0,1,0.5309372034890434
2024-02-17,Logistic Regression,1,0,0.4121799269698241
2024-02-17,Logistic Regression,1,1,0.5941002886039298
2024-02-17,Logistic Regression,1,0,0.3474672967711625
2024-02-17,Logistic Regression,1,1,0.6755708862477028
2024-02-18,Logistic Regression,1,0,0.45532192944464966
2024-02-18,Logistic Regression,1,0,0.2983552145463664
2024-02-19,Logistic Regression,0,1,0.5819249714660217
2024-02-20,Logistic Regression,0,0,0.3893502276931918
2024-02-21,Logistic Regression,1,1,0.7247061272088793
2024-02-24,Logistic Regression,0,1,0.8320376746697382
2024-02-24,Logistic Regression,1,0,0.4353817866509938
2024-02-24,Logistic Regression,1,0,0.36249307796110997
2024-02-24,Logistic Regression,0,1,0.717475979005894
2024-02-24,Logistic Regression,1,1,0.5820010515899836
2024-02-24,Logistic Regression,1,1,0.5549220738701119
2024-02-25,Logistic Regression,0,0,0.2750857225285137
2024-02-26,Logistic Regression,1,1,0.6953763291297163
2024-03-02,Logistic Regression,1,0,0.39578800159019095
2024-03-02,Logistic Regression,1,0,0.2444437718456816
2024-03-02,Logistic Regression,1,0,0.22467178553591977
2024-03-02,Logistic Regression,1,0,0.43924835607091606
2024-03-02,Logistic Regression,0,0,0.35376171345064367
2024-03-02,Logistic Regression,1,1,0.6634736117711796
2024-03-02,Logistic Regression,1,1,0.8650705333386199
2024-03-03,Logistic Regression,1,1,0.708713497122784
2024-03-03,Logistic Regression,0,0,0.43841406530284865
2024-03-04,Logistic Regression,1,1,0.8592827769419632
2024-03-09,Logistic Regression,0,1,0.5748269223551818
2024-03-09,Logistic Regression,1,1,0.8036052848494928
2024-03-09,Logistic Regression,0,0,0.47623707567540763
2024-03-09,Logistic Regression,1,0,0.3360855545987964
2024-03-09,Logistic Regression,1,0,0.44530598267859206
2024-03-10,Logistic Regression,1,1,0.6021333832153107
2024-03-10,Logistic Regression,0,1,0.5470691656871983
2024-03-10,Logistic Regression,1,0,0.3969072313174756
2024-03-10,Logistic Regression,0,1,0.6033997151891812
2024-03-11,Logistic Regression,1,1,0.5287817226775644
2024-03-13,Logistic Regression,1,1,0.9173993324506888
2024-03-16,Logistic Regression,1,0,0.338491438811608
2024-03-16,Logistic Regression,1,1,0.593087608872968
2024-03-16,Logistic Regression,0,1,0.5753497925567791
2024-03-17,Logistic Regression,0,1,0.6192487581269849
2024-03-30,Logistic Regression,1,1,0.830816344239369
2024-03-30,Logistic Regression,1,1,0.5977192795963467
2024-03-30,Logistic Regression,1,1,0.7332480563605335
2024-03-30,Logistic Regression,0,0,0.17888364591245548
2024-03-30,Logistic Regression,1,1,0.6832705841694627
2024-03-30,Logistic Regression,1,0,0.39440643149472254
2024-03-30,Logistic Regression,0,0,0.38346836843316917
2024-03-30,Logistic Regression,0,1,0.5328181508834442
2024-03-31,Logistic Regression,1,1,0.6679293008341487
2024-03-31,Logistic Regression,0,1,0.5595685187989041
2024-04-02,Logistic Regression,0,1,0.5849183470715079
2024-04-02,Logistic Regression,0,0,0.2803479231688303
2024-04-02,Logistic Regression,0,1,0.5334699715327913
2024-04-02,Logistic Regression,1,1,0.7889977323644611
2024-04-02,Logistic Regression,0,0,0.28386102338013275
2024-04-03,Logistic Regression,1,1,0.6121334412594843
2024-04-03,Logistic Regression,0,1,0.8991835032916227
2024-04-03,Logistic Regression,0,0,0.4284612785045389
2024-04-04,Logistic Regression,1,0,0.4862096870622316
2024-04-04,Logistic Regression,1,1,0.5713808967241832
2024-04-06,Logistic Regression,1,0,0.47759228287873245
2024-04-06,Logistic Regression,1,0,0.46583894623934297
2024-04-06,Logistic Regression,1,1,0.9130445446849786
2024-04-06,Logistic Regression,1,1,0.5971534674748112
2024-04-06,Logistic Regression,0,1,0.5248130319154434
2024-04-06,Logistic Regression,1,1,0.6939359293722402
2024-04-06,Logistic Regression,0,0,0.4672534341417044
2024-04-07,Logistic Regression,1,1,0.7142036824071756
2024-04-07,Logistic Regression,1,1,0.7206704635140291
2024-04-07,Logistic Regression,1,1,0.6616016765841596
2024-04-13,Logistic Regression,1,1,0.8700247090289948
2024-04-13,Logistic Regression,0,0,0.2148739874804028
2024-04-13,Logistic Regression,0,0,0.3577103713835803
2024-04-13,Logistic Regression,1,1,0.8938512014364072
2024-04-13,Logistic Regression,1,0,0.3483909363088684
2024-04-13,Logistic Regression,1,1,0.5427626502531171
2024-04-14,Logistic Regression,0,0,0.49923490361487793
2024-04-14,Logistic Regression,0,1,0.5827489004982391
2024-04-14,Logistic Regression,0,0,0.38323011230687976
2024-04-15,Logistic Regression,1,0,0.4893065998053678
2024-04-20,Logistic Regression,1,1,0.6437062387978386
2024-04-20,Logistic Regression,1,1,0.9283616780150616
2024-04-20,Logistic Regression,0,1,0.52130975420707
2024-04-21,Logistic Regression,1,1,0.6084341849646424
2024-04-21,Logistic Regression,1,1,0.8255021612808549
2024-04-21,Logistic Regression,1,1,0.6761394990035425
2024-04-21,Logistic Regression,0,0,0.395219443493993
2024-04-23,Logistic Regression,1,1,0.712035108217715
2024-04-24,Logistic Regression,0,0,0.18003004562687697
2024-04-24,Logistic Regression,0,0,0.2506136521158838
2024-04-24,Logistic Regression,0,0,0.4029247227569375
2024-04-24,Logistic Regression,1,1,0.8500112465669969
2024-04-25,Logistic Regression,1,1,0.6415215347161966
2024-04-27,Logistic Regression,1,1,0.5227690106840781
2024-04-27,Logistic Regression,0,0,0.4480483706197643
2024-04-27,Logistic Regression,1,0,0.4587559822424139
2024-04-27,Logistic Regression,1,1,0.8368370160482428
2024-04-27,Logistic Regression,0,0,0.4308965539731175
2024-04-27,Logistic Regression,0,0,0.30389763266961867
2024-04-27,Logistic Regression,1,1,0.5894246349211972
2024-04-28,Logistic Regression,1,1,0.5177190610856248
2024-04-28,Logistic Regression,1,1,0.6591326644770726
2024-04-28,Logistic Regression,0,1,0.5514641436685088
2024-05-02,Logistic Regression,0,0,0.45715420259520456
2024-05-03,Logistic Regression,0,0,0.4560201641802819
2024-05-04,Logistic Regression,1,1,0.8049032544132749
2024-05-04,Logistic Regression,1,1,0.5813183262073316
2024-05-04,Logistic Regression,1,1,0.7640108377522962
2024-05-04,Logistic Regression,1,1,0.776082743632231
2024-05-04,Logistic Regression,0,1,0.6362906036499373
2024-05-05,Logistic Regression,0,0,0.47204116386011846
2024-05-05,Logistic Regression,1,1,0.6214433031977068
2024-05-05,Logistic Regression,1,1,0.822126793473333
2024-05-06,Logistic Regression,1,0,0.2898108291727342
2024-05-11,Logistic Regression,1,1,0.709291245079904
2024-05-11,Logistic Regression,1,1,0.566320857445628
2024-05-11,Logistic Regression,1,0,0.483012301260599
2024-05-11,Logistic Regression,1,1,0.5783056413568184
2024-05-11,Logistic Regression,0,1,0.5701090521887483
2024-05-11,Logistic Regression,0,0,0.3112044465337212
2024-05-11,Logistic Regression,1,0,0.47351377871932515
2024-05-11,Logistic Regression,1,1,0.6655502298213073
2024-05-12,Logistic Regression,0,1,0.574872583771589
2024-05-13,Logistic Regression,1,1,0.7999308515617326
2024-05-14,Logistic Regression,0,1,0.6859752671192514
2024-05-15,Logistic Regression,1,1,0.6007722405298688
2024-05-15,Logistic Regression,1,1,0.5820575045911857
2024-05-19,Logistic Regression,1,1,0.6484462365412811
2024-05-19,Logistic Regression,1,1,0.726373789409241
2024-05-19,Logistic Regression,1,1,0.7430295280273312
2024-05-19,Logistic Regression,0,1,0.5220402890632725
2024-05-19,Logistic Regression,1,1,0.6884562722570511
2024-05-19,Logistic Regression,1,0,0.3318336996048619
2024-05-19,Logistic Regression,1,0,0.46012334409506406
2024-05-19,Logistic Regression,0,1,0.627107465743158
2024-05-19,Logistic Regression,1,1,0.7961672037761279
2024-05-19,Logistic Regression,1,1,0.5509859567466568
2024-08-16,Logistic Regression,0,0,0.3988740043286863
2024-08-17,Logistic Regression,0,1,0.638812407697413
2024-08-17,Logistic Regression,0,1,0.7428737422935622
2024-08-17,Logistic Regression,1,1,0.6001371748738104
2024-08-17,Logistic Regression,0,1,0.5310898102270563
2024-08-17,Logistic Regression,0,0,0.32527415466734927
2024-08-17,Logistic Regression,1,1,0.7580765472260902
2024-08-18,Logistic Regression,1,0,0.26087322783133754
2024-08-18,Logistic Regression,0,0,0.47657326835220115
2024-08-19,Logistic Regression,0,1,0.8966042224576851
2024-08-24,Logistic Regression,1,1,0.5835000467374236
2024-08-24,Logistic Regression,0,1,0.8328065332539463
2024-08-24,Logistic Regression,1,1,0.6920123587388224
2024-08-24,Logistic Regression,1,1,0.9296474456483572
2024-08-24,Logistic Regression,0,1,0.5498755281093416
2024-08-24,Logistic Regression,1,1,0.5676905225455665
2024-08-24,Logistic Regression,0,0,0.44588549898042545
2024-08-25,Logistic Regression,0,1,0.7283077926009602
2024-08-25,Logistic Regression,1,1,0.55430327291506
2024-08-25,Logistic Regression,0,0,0.42356873080184054
2024-08-31,Logistic Regression,0,0,0.45845834778790295
2024-08-31,Logistic Regression,1,1,0.7131552104565921
2024-08-31,Logistic Regression,1,1,0.634629707830579
2024-08-31,Logistic Regression,0,0,0.28581917792914624
2024-08-31,Logistic Regression,1,1,0.5119273250481393
2024-08-31,Logistic Regression,0,0,0.3698847088951961
2024-08-31,Logistic Regression,1,1,0.5877781770796976
2024-09-01,Logistic Regression,1,1,0.8613572473577081
2024-09-01,Logistic Regression,1,1,0.7353044798560601
2024-09-01,Logistic Regression,0,1,0.5555169343711881
2024-09-14,Logistic Regression,1,1,0.5850603440556011
2024-09-14,Logistic Regression,0,0,0.05478507331717554
2024-09-14,Logistic Regression,1,1,0.5355578485693705
2024-09-14,Logistic Regression,0,0,0.33081033659947384
2024-09-14,Logistic Regression,0,0,0.37070641965747236
2024-09-14,Logistic Regression,1,0,0.38275965019634434
2024-09-14,Logistic Regression,1,0,0.4080446481707237
2024-09-14,Logistic Regression,0,0,0.28348347551319614
2024-09-15,Logistic Regression,0,1,0.5702775261380179
2024-09-15,Logistic Regression,1,0,0.4679026513845766
2024-09-21,Logistic Regression,1,1,0.8320391494063537
2024-09-21,Logistic Regression,0,0,0.3156781212247049
2024-09-21,Logistic Regression,0,0,0.4346339434179464
2024-09-21,Logistic Regression,1,1,0.6511194199804595
2024-09-21,Logistic Regression,1,0,0.41292458152441464
2024-09-21,Logistic Regression,1,1,0.5220375347905133
2024-09-21,Logistic Regression,1,0,0.45742816468522524
2024-09-21,Logistic Regression,0,0,0.25737931914607765
2024-09-22,Logistic Regression,1,0,0.4794033138938905
2024-09-22,Logistic Regression,1,0,0.47524954416915116
