Date,Season,HomeTeam,AwayTeam,Over2.5,ModelProbabilityOver2.5,ImpliedProbability,ProbabilityDifference,ExpectedValue,B365>2.5
2023-05-20,2022_23,Tottenham,Brentford,1,0.8127795333263127,0.5780346820809249,0.2347448512453878,0.40610859265452093,1.73
2023-05-21,2022_23,Man City,Chelsea,0,0.8269227874556406,0.6666666666666666,0.160256120788974,0.24038418118346083,1.5
2023-05-21,2022_23,Brighton,Southampton,1,0.8100585321712684,0.7142857142857143,0.09577281788555414,0.13408194503977566,1.4
2023-05-21,2022_23,West Ham,Leeds,1,0.7279262839107384,0.5555555555555556,0.17237072835518286,0.31026731103932925,1.8
2023-05-22,2022_23,Newcastle,Leicester,0,0.8437192169964188,0.6666666666666666,0.1770525503297522,0.2655788254946283,1.5
2023-05-24,2022_23,Brighton,Man City,0,0.8405973078651158,0.6535947712418301,0.1870025366232857,0.2861138810336272,1.53
2023-05-25,2022_23,Man United,Chelsea,1,0.7825153565970333,0.6369426751592356,0.14557268143779767,0.22854910985734245,1.57
2023-05-28,2022_23,Man United,Fulham,1,0.7848050993742692,0.6666666666666666,0.1181384327076026,0.17720764906140385,1.5
2023-05-28,2022_23,Leicester,West Ham,1,0.7039357763869911,0.5988023952095809,0.10513338117741022,0.17557274656627508,1.67
2023-05-28,2022_23,Leeds,Tottenham,1,0.7991425763115592,0.6666666666666666,0.13247590964489253,0.19871386446733874,1.5
2023-05-28,2022_23,Aston Villa,Brighton,1,0.8262635702568721,0.6535947712418301,0.17266879901504206,0.2641832624930145,1.53
2023-08-11,2023_24,Burnley,Man City,1,0.7399249829557605,0.5988023952095809,0.14112258774617958,0.2356747215361199,1.67
2023-08-12,2023_24,Arsenal,Nott'm Forest,1,0.7697186120381825,0.6944444444444444,0.07527416759373806,0.1083948013349827,1.44
2023-08-12,2023_24,Brighton,Luton,1,0.940657640395059,0.6172839506172839,0.32337368977777503,0.5238653774399955,1.62
2023-08-12,2023_24,Newcastle,Aston Villa,1,0.7963568203377243,0.5780346820809249,0.21832213825679936,0.37769729918426287,1.73
2023-08-13,2023_24,Brentford,Tottenham,1,0.7908357588227339,0.5780346820809249,0.21280107674180904,0.3681458627633296,1.73
2023-08-14,2023_24,Man United,Wolves,0,0.7065133926822325,0.6172839506172839,0.08922944206494854,0.14455169614521668,1.62
2023-08-18,2023_24,Nott'm Forest,Sheffield United,1,0.8381006097473407,0.45454545454545453,0.38355515520188616,0.8438213414441496,2.2
2023-08-19,2023_24,Fulham,Brentford,1,0.7370106290188909,0.5102040816326531,0.22680654738623784,0.44454083287702617,1.96
2023-08-19,2023_24,Wolves,Brighton,1,0.9043167451618674,0.5780346820809249,0.32628206308094254,0.5644679691300307,1.73
2023-08-19,2023_24,Tottenham,Man United,0,0.8386911208600389,0.6369426751592356,0.2017484457008033,0.31674505975026124,1.57
2023-08-19,2023_24,Man City,Newcastle,0,0.953392255909866,0.5780346820809249,0.3753575738289411,0.6493686027240682,1.73
2023-08-19,2023_24,Liverpool,Bournemouth,1,0.9458578914028267,0.7518796992481203,0.19397819215470646,0.25799099556575955,1.33
2023-08-20,2023_24,West Ham,Chelsea,1,0.6397422240367092,0.5102040816326531,0.12953814240405614,0.25389475911195003,1.96
2023-08-20,2023_24,Aston Villa,Everton,1,0.7834645966613407,0.5208333333333334,0.26263126332800735,0.5042520255897742,1.92
2023-08-21,2023_24,Crystal Palace,Arsenal,0,0.7837783233015397,0.5154639175257733,0.2683144057757665,0.5205299472049871,1.94
2023-08-25,2023_24,Chelsea,Luton,1,0.7082221109640926,0.5988023952095809,0.1094197157545117,0.18273092531003465,1.67
2023-08-26,2023_24,Brentford,Crystal Palace,0,0.5475440458249116,0.47619047619047616,0.0713535696344354,0.14984249623231438,2.1
2023-08-26,2023_24,Bournemouth,Tottenham,0,0.7452025462521765,0.6535947712418301,0.09160777501034645,0.1401598957658301,1.53
2023-08-26,2023_24,Man United,Nott'm Forest,1,0.8966153309352431,0.6666666666666666,0.22994866426857652,0.3449229964028646,1.5
2023-08-26,2023_24,Arsenal,Fulham,1,0.7824933394837157,0.6944444444444444,0.08804889503927127,0.12679040885655057,1.44
2023-08-27,2023_24,Burnley,Aston Villa,1,0.6924900436798002,0.5376344086021505,0.15485563507764966,0.28803148124442846,1.86
2023-09-01,2023_24,Luton,West Ham,1,0.7836688666296623,0.53475935828877,0.24890950834089232,0.46546078059746865,1.87
2023-09-02,2023_24,Man City,Fulham,1,0.927536175380835,0.7142857142857143,0.2132504610951207,0.298550645533169,1.4
2023-09-02,2023_24,Brentford,Bournemouth,1,0.6303836975514614,0.5780346820809249,0.0523490154705365,0.09056379676402826,1.73
2023-09-03,2023_24,Crystal Palace,Wolves,1,0.5892725715174272,0.45454545454545453,0.13472711697197265,0.29639965733833984,2.2
2023-09-03,2023_24,Arsenal,Man United,1,0.7768094461854584,0.6369426751592356,0.1398667710262228,0.2195908305111698,1.57
2023-09-03,2023_24,Liverpool,Aston Villa,1,0.922553654495027,0.7142857142857143,0.20826794020931272,0.2915751162930378,1.4
2023-09-16,2023_24,Aston Villa,Crystal Palace,1,0.9189635391678307,0.5291005291005292,0.3898630100673015,0.7368410890271999,1.89
2023-09-16,2023_24,Newcastle,Brentford,0,0.8733825597094539,0.5988023952095809,0.274580164499873,0.4585488747147879,1.67
2023-09-16,2023_24,West Ham,Man City,1,0.8194639935915168,0.6172839506172839,0.20218004297423287,0.3275316696182573,1.62
2023-09-16,2023_24,Fulham,Luton,0,0.7211015908418835,0.5291005291005292,0.19200106174135434,0.3628820066911598,1.89
2023-09-16,2023_24,Tottenham,Sheffield United,1,0.7704161329529146,0.6666666666666666,0.10374946628624793,0.1556241994293719,1.5
2023-09-16,2023_24,Man United,Brighton,1,0.8668698128311433,0.6944444444444444,0.17242536838669886,0.24829253047684618,1.44
2023-09-18,2023_24,Nott'm Forest,Burnley,0,0.7145018962103702,0.5208333333333334,0.19366856287703682,0.37184364072391074,1.92
2023-09-23,2023_24,Brentford,Everton,1,0.5725499548101587,0.5128205128205129,0.059729441989645804,0.1164724118798095,1.95
2023-09-23,2023_24,Man City,Nott'm Forest,0,0.8798937408821499,0.7142857142857143,0.1656080265964356,0.23185123723500967,1.4
2023-09-24,2023_24,Sheffield United,Newcastle,1,0.7827220544584134,0.5988023952095809,0.18391965924883247,0.30714583094555037,1.67
2023-09-24,2023_24,Liverpool,West Ham,1,0.8594323320067805,0.7142857142857143,0.14514661772106618,0.20320526480949264,1.4
2023-09-24,2023_24,Arsenal,Tottenham,1,0.7898755117278432,0.6666666666666666,0.12320884506117658,0.18481326759176486,1.5
2023-09-30,2023_24,Wolves,Man City,1,0.834971842938717,0.6535947712418301,0.18137707169688688,0.277506919696237,1.53
2023-09-30,2023_24,Aston Villa,Brighton,1,0.825675789323477,0.6944444444444444,0.13123134487903254,0.18897313662580673,1.44
2023-09-30,2023_24,Tottenham,Liverpool,1,0.8979759631307522,0.7352941176470588,0.16268184548369347,0.22124730985782315,1.36
2023-09-30,2023_24,Newcastle,Burnley,0,0.7927732585405323,0.6535947712418301,0.1391784872987022,0.21294308556701447,1.53
2023-10-01,2023_24,Nott'm Forest,Brentford,0,0.9005971754289566,0.47619047619047616,0.4244066992384804,0.8912540684008088,2.1
2023-10-07,2023_24,Man United,Brentford,1,0.7011690367256205,0.6060606060606061,0.0951084306650144,0.15692891059727376,1.65
2023-10-07,2023_24,Fulham,Sheffield United,1,0.7117588121962914,0.5102040816326531,0.20155473056363837,0.3950472719047311,1.96
2023-10-08,2023_24,West Ham,Newcastle,1,0.9420334187353329,0.5882352941176471,0.3537981246176858,0.6014568118500658,1.7
2023-10-08,2023_24,Brighton,Liverpool,1,0.7854717130699972,0.7352941176470588,0.050177595422938426,0.06824152977519615,1.36
2023-10-08,2023_24,Arsenal,Man City,0,0.7543424511987485,0.5714285714285714,0.18291387977017715,0.32009928959780987,1.75
2023-10-21,2023_24,Nott'm Forest,Luton,1,0.7697054118675802,0.4807692307692307,0.2889361810983495,0.6009872566845669,2.08
2023-10-21,2023_24,Brentford,Burnley,1,0.6408951167098379,0.5128205128205129,0.128074603889325,0.24974547758418386,1.95
2023-10-21,2023_24,Sheffield United,Man United,1,0.7986523023504677,0.6535947712418301,0.14505753110863762,0.22193802259621553,1.53
2023-10-21,2023_24,Chelsea,Arsenal,1,0.7363681642249084,0.5050505050505051,0.23131765917440328,0.4580089651653185,1.98
2023-10-21,2023_24,Man City,Brighton,1,0.901548236986437,0.7352941176470588,0.16625411933937828,0.2261056023015544,1.36
2023-10-22,2023_24,Aston Villa,West Ham,1,0.8972857942708795,0.6369426751592356,0.2603431191116439,0.40873869700528087,1.57
2023-10-27,2023_24,Crystal Palace,Tottenham,1,0.6794417791330428,0.5154639175257733,0.16397786160726957,0.3181170515181031,1.94
2023-10-28,2023_24,Arsenal,Sheffield United,1,0.9291433987001144,0.7352941176470588,0.19384928105305566,0.26363502223215574,1.36
2023-10-29,2023_24,Man United,Man City,1,0.8204654268905671,0.5882352941176471,0.23223013277292004,0.3947912257139641,1.7
2023-10-29,2023_24,Aston Villa,Luton,1,0.9736112198298814,0.6756756756756757,0.29793554415420576,0.44094460534822444,1.48
2023-11-04,2023_24,Man City,Bournemouth,1,0.960308120787785,0.7751937984496123,0.1851143223381727,0.23879747581624278,1.29
2023-11-04,2023_24,Newcastle,Arsenal,0,0.6902727533320441,0.5128205128205129,0.1774522405115312,0.34603186899748595,1.95
2023-11-04,2023_24,Brentford,West Ham,1,0.707484016223223,0.5780346820809249,0.1294493341422981,0.22394734806617578,1.73
2023-11-05,2023_24,Nott'm Forest,Aston Villa,0,0.7226157848589622,0.5780346820809249,0.14458110277803726,0.2501253078060046,1.73
2023-11-06,2023_24,Tottenham,Chelsea,1,0.6852342146875618,0.5882352941176471,0.09699892056991477,0.164898164968855,1.7
2023-11-11,2023_24,Crystal Palace,Everton,1,0.5995857876335922,0.4444444444444444,0.15514134318914774,0.3490680221755824,2.25
2023-11-12,2023_24,West Ham,Nott'm Forest,1,0.6729014725311481,0.5714285714285714,0.10147290110257667,0.17757757692950915,1.75
2023-11-12,2023_24,Aston Villa,Fulham,1,0.890607744522666,0.5882352941176471,0.3023724504050189,0.5140331656885322,1.7
2023-11-12,2023_24,Liverpool,Brentford,1,0.9294905857561501,0.6944444444444444,0.23504614131170565,0.338466443488856,1.44
2023-11-25,2023_24,Newcastle,Chelsea,1,0.7691450332099683,0.5376344086021505,0.2315106246078178,0.4306097617705411,1.86
2023-11-25,2023_24,Sheffield United,Bournemouth,1,0.7030803637103379,0.5405405405405405,0.16253982316979743,0.3006986728641252,1.85
2023-11-25,2023_24,Man City,Liverpool,0,0.9011384793776992,0.6756756756756757,0.22546280370202354,0.33368494947899485,1.48
2023-11-25,2023_24,Nott'm Forest,Brighton,1,0.6798359059522946,0.5780346820809249,0.1018012238713697,0.17611611729746968,1.73
2023-11-26,2023_24,Tottenham,Aston Villa,1,0.8050000283966353,0.6666666666666666,0.13833336172996868,0.20750004259495292,1.5
2023-12-02,2023_24,Newcastle,Man United,0,0.8908398603469239,0.5988023952095809,0.29203746513734297,0.48770256677936286,1.67
2023-12-02,2023_24,Arsenal,Wolves,1,0.7920432551490494,0.6060606060606061,0.1859826490884433,0.3068713709959314,1.65
2023-12-02,2023_24,Brentford,Luton,1,0.9426098080882735,0.5882352941176471,0.35437451397062647,0.602436673750065,1.7
2023-12-03,2023_24,West Ham,Crystal Palace,0,0.8601716979863483,0.49019607843137253,0.36997561955497577,0.7547502638921506,2.04
2023-12-03,2023_24,Bournemouth,Aston Villa,1,0.7142523580453962,0.6535947712418301,0.060657586803566144,0.0928061078094562,1.53
2023-12-03,2023_24,Man City,Tottenham,1,0.8861858094212574,0.7352941176470588,0.1508916917741986,0.2052127008129101,1.36
2023-12-03,2023_24,Liverpool,Fulham,1,0.8995694960610536,0.7142857142857143,0.18528378177533933,0.259397294485475,1.4
2023-12-05,2023_24,Luton,Arsenal,1,0.8899390889439625,0.6060606060606061,0.2838784828833564,0.468399496757538,1.65
2023-12-06,2023_24,Fulham,Nott'm Forest,1,0.8828264713716741,0.4854368932038835,0.39738957816779064,0.8186225310256487,2.06
2023-12-06,2023_24,Aston Villa,Man City,0,0.9003670900370292,0.6535947712418301,0.24677231879519912,0.3775616477566548,1.53
2023-12-09,2023_24,Aston Villa,Arsenal,0,0.8356711159222262,0.5882352941176471,0.24743582180457913,0.4206408970677844,1.7
2023-12-09,2023_24,Wolves,Nott'm Forest,0,0.5854748713723785,0.4854368932038835,0.10003797816849502,0.20607823502709977,2.06
2023-12-10,2023_24,Luton,Man City,1,0.8602294954487367,0.7352941176470588,0.12493537780167796,0.16991211381028193,1.36
2023-12-10,2023_24,Tottenham,Newcastle,1,0.8659749749040155,0.6535947712418301,0.21238020366218546,0.3249417116031439,1.53
2023-12-16,2023_24,Man City,Crystal Palace,1,0.8261917309326889,0.6944444444444444,0.13174728648824452,0.1897160925430721,1.44
2023-12-16,2023_24,Newcastle,Fulham,1,0.8236321132648704,0.5882352941176471,0.23539681914722332,0.40017459255027954,1.7
2023-12-17,2023_24,Brentford,Aston Villa,1,0.803152356785972,0.5882352941176471,0.2149170626683249,0.3653590065361523,1.7
2023-12-17,2023_24,Liverpool,Man United,0,0.9371228626745123,0.7518796992481203,0.18524316342639202,0.24637340735710134,1.33
2023-12-17,2023_24,West Ham,Wolves,1,0.5831620356178286,0.5128205128205129,0.07034152279731576,0.13716596945476578,1.95
2023-12-17,2023_24,Arsenal,Brighton,0,0.7283925804804179,0.6535947712418301,0.07479780923858781,0.11444064813503929,1.53
2023-12-23,2023_24,Luton,Newcastle,0,0.8464780182355791,0.5714285714285714,0.2750494468070077,0.48133653191226333,1.75
2023-12-23,2023_24,Liverpool,Arsenal,0,0.9044569208378468,0.5882352941176471,0.3162216267201997,0.5375767654243395,1.7
2023-12-23,2023_24,Nott'm Forest,Bournemouth,1,0.6010950173350655,0.5128205128205129,0.08827450451455265,0.17213528380337784,1.95
2023-12-23,2023_24,Fulham,Burnley,0,0.75051051662129,0.5208333333333334,0.2296771832879566,0.44098019191287663,1.92
2023-12-24,2023_24,Wolves,Chelsea,1,0.7457666031584458,0.5376344086021505,0.20813219455629528,0.3871258818747092,1.86
2023-12-26,2023_24,Man United,Aston Villa,1,0.7303929801079019,0.6172839506172839,0.11310902949061796,0.1832366277748012,1.62
2023-12-26,2023_24,Sheffield United,Luton,1,0.8807667359684811,0.47619047619047616,0.40457625977800493,0.8496101455338103,2.1
2023-12-26,2023_24,Bournemouth,Fulham,1,0.7387345847560258,0.5780346820809249,0.16069990267510093,0.2780108316279246,1.73
2023-12-26,2023_24,Newcastle,Nott'm Forest,1,0.9234351717767774,0.5555555555555556,0.3678796162212218,0.6621833091981992,1.8
2023-12-27,2023_24,Brentford,Wolves,1,0.6556471868777571,0.4926108374384237,0.16303634943933343,0.3309637893618469,2.03
2023-12-27,2023_24,Chelsea,Crystal Palace,1,0.6639423474270122,0.5235602094240838,0.14038213800292842,0.2681298835855932,1.91
2023-12-27,2023_24,Everton,Man City,1,0.7754240893830051,0.5780346820809249,0.1973894073020802,0.3414836746325989,1.73
2023-12-28,2023_24,Arsenal,West Ham,0,0.9345791859348483,0.6369426751592356,0.2976365107756127,0.4672893219177119,1.57
2023-12-30,2023_24,Wolves,Everton,1,0.6094663006508175,0.48780487804878053,0.121661422602037,0.24940591633417575,2.05
2023-12-30,2023_24,Aston Villa,Burnley,1,0.8809235090778295,0.6369426751592356,0.24398083391859382,0.3830499092521924,1.57
2023-12-30,2023_24,Luton,Chelsea,1,0.8406350570394651,0.6060606060606061,0.23457445097885898,0.3870478441151173,1.65
2023-12-31,2023_24,Tottenham,Bournemouth,1,0.8203502338968663,0.7142857142857143,0.10606451961115204,0.14849032745561286,1.4
2023-12-31,2023_24,Fulham,Arsenal,1,0.7705318375328502,0.5780346820809249,0.19249715545192525,0.3330200789318307,1.73
2024-01-02,2023_24,West Ham,Brighton,0,0.7186542315765118,0.625,0.09365423157651176,0.1498467705224189,1.6
2024-01-13,2023_24,Newcastle,Man City,1,0.927482047094312,0.625,0.30248204709431203,0.48397127535089934,1.6
2024-01-14,2023_24,Man United,Tottenham,1,0.8461238003520959,0.6756756756756757,0.17044812467642023,0.25226322452110184,1.48
2024-01-20,2023_24,Arsenal,Crystal Palace,1,0.8282568532362208,0.5780346820809249,0.2502221711552959,0.43288435609866194,1.73
2024-01-20,2023_24,Brentford,Nott'm Forest,1,0.7108883645264359,0.5376344086021505,0.17325395592428539,0.32225235801917074,1.86
2024-01-21,2023_24,Bournemouth,Liverpool,1,0.9285026677990365,0.6944444444444444,0.23405822335459203,0.3370438416306125,1.44
2024-01-22,2023_24,Brighton,Wolves,0,0.834264862053947,0.6172839506172839,0.2169809114366631,0.35150907652739427,1.62
2024-01-30,2023_24,Luton,Brighton,1,0.8891111210668107,0.6060606060606061,0.2830505150062046,0.46703334976023747,1.65
2024-01-30,2023_24,Aston Villa,Newcastle,1,0.812828625033324,0.6666666666666666,0.14616195836665735,0.21924293754998603,1.5
2024-01-30,2023_24,Fulham,Everton,0,0.6378978208560361,0.48780487804878053,0.15009294280725555,0.3076905327548738,2.05
2024-01-31,2023_24,Tottenham,Brentford,1,0.7904582163272658,0.6666666666666666,0.12379154966059913,0.18568732449089875,1.5
2024-02-01,2023_24,West Ham,Bournemouth,0,0.7081026479562301,0.6172839506172839,0.09081869733894621,0.1471262896890928,1.62
2024-02-01,2023_24,Wolves,Man United,1,0.6873087764021838,0.5714285714285714,0.1158802049736124,0.20279035870382156,1.75
2024-02-03,2023_24,Newcastle,Luton,1,0.9287681515377701,0.6369426751592356,0.2918254763785345,0.45816599791429913,1.57
2024-02-04,2023_24,Bournemouth,Nott'm Forest,0,0.7709524844674152,0.6060606060606061,0.16489187840680908,0.27207159937123504,1.65
2024-02-04,2023_24,Arsenal,Liverpool,1,0.8992006071397219,0.5988023952095809,0.30039821193014105,0.5016650139233356,1.67
2024-02-04,2023_24,Chelsea,Wolves,1,0.8410389812966423,0.5882352941176471,0.25280368717899526,0.429766268204292,1.7
2024-02-10,2023_24,Man City,Everton,0,0.7523575173702693,0.6944444444444444,0.05791307292582493,0.08339482501318773,1.44
2024-02-10,2023_24,Fulham,Bournemouth,1,0.8688526533723313,0.5780346820809249,0.2908179712914064,0.503115090334133,1.73
2024-02-10,2023_24,Luton,Sheffield United,1,0.8875153722766178,0.5405405405405405,0.34697483173607735,0.641903438711743,1.85
2024-02-10,2023_24,Wolves,Brentford,0,0.6798146623883763,0.5714285714285714,0.10838609095980489,0.18967565917965845,1.75
2024-02-11,2023_24,Aston Villa,Man United,1,0.7740538274003435,0.6535947712418301,0.12045905615851338,0.18430235592252542,1.53
2024-02-11,2023_24,West Ham,Arsenal,1,0.868675486909964,0.5988023952095809,0.2698730917003831,0.4506880631396397,1.67
2024-02-12,2023_24,Crystal Palace,Chelsea,1,0.6181098290759847,0.5376344086021505,0.08047542047383416,0.14968428208133155,1.86
2024-02-17,2023_24,Fulham,Aston Villa,1,0.7835648081428881,0.625,0.1585648081428881,0.25370369302862095,1.6
2024-02-19,2023_24,Everton,Crystal Palace,0,0.6860447655905815,0.47619047619047616,0.2098542894001053,0.44069400774022105,2.1
2024-02-21,2023_24,Liverpool,Luton,1,0.8634068568387698,0.7692307692307692,0.09417608760800067,0.12242891389040089,1.3
2024-02-24,2023_24,Bournemouth,Man City,0,0.8978228601300924,0.6756756756756757,0.22214718445441672,0.3287778329925366,1.48
2024-02-24,2023_24,Crystal Palace,Burnley,1,0.6128724156000694,0.47619047619047616,0.13668193940959328,0.28703207276014586,2.1
2024-02-24,2023_24,Brighton,Everton,0,0.8645592949840183,0.6060606060606061,0.2584986889234122,0.42652283672363,1.65
2024-02-26,2023_24,West Ham,Brentford,1,0.7579957044958385,0.5882352941176471,0.16976041037819145,0.2885926976429254,1.7
2024-03-02,2023_24,Luton,Aston Villa,1,0.9008505705682769,0.6944444444444444,0.20640612612383247,0.29722482161831865,1.44
2024-03-02,2023_24,Tottenham,Crystal Palace,1,0.8052769984291189,0.6535947712418301,0.15168222718728885,0.23207380759655205,1.53
2024-03-03,2023_24,Man City,Man United,1,0.8956784146389977,0.7352941176470588,0.1603842969919389,0.2181226439090369,1.36
2024-03-04,2023_24,Sheffield United,Arsenal,1,0.7976075255860118,0.7142857142857143,0.08332181130029748,0.1166505358204164,1.4
2024-03-09,2023_24,Crystal Palace,Luton,0,0.6253111008308985,0.5714285714285714,0.05388252940232707,0.09429442645407238,1.75
2024-03-09,2023_24,Bournemouth,Sheffield United,1,0.8065124541271499,0.6535947712418301,0.15291768288531982,0.2339640548145394,1.53
2024-03-10,2023_24,Liverpool,Man City,0,0.8682418274971554,0.6666666666666666,0.20157516083048876,0.30236274124573304,1.5
2024-03-10,2023_24,Brighton,Nott'm Forest,0,0.6974766324129376,0.6172839506172839,0.08019268179565364,0.12991214450895883,1.62
2024-03-13,2023_24,Bournemouth,Luton,1,0.9147117573256719,0.6944444444444444,0.22026731288122747,0.31718493054896757,1.44
2024-03-30,2023_24,Newcastle,West Ham,1,0.8459730341753988,0.6666666666666666,0.1793063675087322,0.26895955126309823,1.5
2024-03-30,2023_24,Chelsea,Burnley,1,0.8337711433826966,0.6756756756756757,0.158095467707021,0.23398129220639108,1.48
2024-03-31,2023_24,Man City,Arsenal,0,0.8028666611052485,0.5882352941176471,0.21463136698760144,0.36487332387892235,1.7
2024-03-31,2023_24,Liverpool,Brighton,1,0.8608989461205341,0.7352941176470588,0.12560482847347532,0.17082256672392648,1.36
2024-04-02,2023_24,Nott'm Forest,Fulham,1,0.7879203015743161,0.5555555555555556,0.23236474601876056,0.418256542833769,1.8
2024-04-03,2023_24,Arsenal,Luton,0,0.9516716760858119,0.8,0.1516716760858119,0.18958959510726503,1.25
2024-04-03,2023_24,Man City,Aston Villa,1,0.8273868825455307,0.7142857142857143,0.11310116825981642,0.15834163556374303,1.4
2024-04-06,2023_24,Crystal Palace,Man City,1,0.7940636976969997,0.5988023952095809,0.1952613024874188,0.3260863751539895,1.67
2024-04-06,2023_24,Brighton,Arsenal,1,0.7177705754584925,0.6172839506172839,0.10048662484120863,0.1627883322427579,1.62
2024-04-06,2023_24,Luton,Bournemouth,1,0.914240578196799,0.6666666666666666,0.24757391153013242,0.37136086729519846,1.5
2024-04-07,2023_24,Tottenham,Nott'm Forest,1,0.7992360717796685,0.7142857142857143,0.08495035749395419,0.11893050049153575,1.4
2024-04-07,2023_24,Man United,Liverpool,1,0.8651605644708467,0.7518796992481203,0.1132808652227264,0.15066355074622617,1.33
2024-04-13,2023_24,Newcastle,Tottenham,1,0.9177403011301545,0.7352941176470588,0.18244618348309571,0.24812680953701016,1.36
2024-04-13,2023_24,Man City,Luton,1,0.9447645204563468,0.7751937984496123,0.1695707220067345,0.21874623138868743,1.29
2024-04-14,2023_24,Liverpool,Crystal Palace,0,0.7970369261863892,0.7142857142857143,0.08275121190067491,0.11585169666094486,1.4
2024-04-14,2023_24,Arsenal,Aston Villa,0,0.8303282317413494,0.6666666666666666,0.16366156507468277,0.2454923476120241,1.5
2024-04-20,2023_24,Luton,Brentford,1,0.9020071477655329,0.6369426751592356,0.2650644726062973,0.4161512219918868,1.57
2024-04-21,2023_24,Crystal Palace,West Ham,1,0.8526371784376574,0.5555555555555556,0.2970816228821018,0.5347469211877833,1.8
2024-04-21,2023_24,Fulham,Liverpool,1,0.7909998617039672,0.6944444444444444,0.09655541725952277,0.1390398008537128,1.44
2024-04-23,2023_24,Arsenal,Chelsea,1,0.8618763837437003,0.6535947712418301,0.20828161250187027,0.3186708671278615,1.53
2024-04-24,2023_24,Man United,Sheffield United,1,0.9014996831842171,0.7352941176470588,0.16620556553715837,0.22603956913053547,1.36
2024-04-25,2023_24,Brighton,Man City,1,0.7813766710798707,0.6666666666666666,0.11471000441320411,0.17206500661980617,1.5
2024-04-27,2023_24,Everton,Brentford,0,0.5946638355128634,0.53475935828877,0.05990447722409342,0.11202137240905463,1.87
2024-04-27,2023_24,Newcastle,Sheffield United,1,0.9146689370230747,0.7518796992481203,0.16278923777495447,0.21650968624068945,1.33
2024-04-28,2023_24,Nott'm Forest,Man City,0,0.7276604156837644,0.6535947712418301,0.07406564444193431,0.11332043599615949,1.53
2024-04-28,2023_24,Tottenham,Arsenal,1,0.8498109829302606,0.6666666666666666,0.18314431626359395,0.27471647439539093,1.5
2024-05-04,2023_24,Man City,Wolves,1,0.9324448372463626,0.7692307692307692,0.16321406801559346,0.21217828842027142,1.3
2024-05-04,2023_24,Arsenal,Bournemouth,1,0.9150367792861313,0.7518796992481203,0.163157080038011,0.21699891645055458,1.33
2024-05-05,2023_24,Chelsea,West Ham,1,0.8302462280787032,0.7142857142857143,0.11596051379298888,0.16234471931018435,1.4
2024-05-05,2023_24,Liverpool,Tottenham,1,0.9013980782443509,0.8,0.10139807824435088,0.12674759780543865,1.25
2024-05-11,2023_24,Fulham,Man City,1,0.8026688658696614,0.7352941176470588,0.06737474822260259,0.09162965758273955,1.36
2024-05-11,2023_24,Newcastle,Brighton,0,0.8173678558854509,0.7518796992481203,0.06548815663733065,0.08709924832764981,1.33
2024-05-13,2023_24,Aston Villa,Liverpool,1,0.848138226280702,0.7518796992481203,0.09625852703258175,0.12802384095333363,1.33
2024-05-14,2023_24,Tottenham,Man City,0,0.8582803371173245,0.8,0.0582803371173245,0.07285042139665565,1.25
2024-05-19,2023_24,Crystal Palace,Aston Villa,1,0.8372556061275804,0.7142857142857143,0.12296989184186613,0.1721578485786126,1.4
2024-05-19,2023_24,Brentford,Newcastle,1,0.8573144726730129,0.7352941176470588,0.1220203550259541,0.16594768283529748,1.36
2024-08-17,2024_25,Newcastle,Southampton,0,0.852866661398131,0.7142857142857143,0.13858094711241675,0.1940133259573833,1.4
2024-08-17,2024_25,Arsenal,Wolves,0,0.7600865255871679,0.6944444444444444,0.06564208114272352,0.09452459684552172,1.44
2024-08-17,2024_25,Nott'm Forest,Bournemouth,0,0.6386062353026394,0.5780346820809249,0.06057155322171448,0.1047887870735662,1.73
2024-08-17,2024_25,Everton,Brighton,1,0.9181542929773141,0.5555555555555556,0.3625987374217585,0.6526777273591655,1.8
2024-08-18,2024_25,Chelsea,Man City,0,0.8531011466581042,0.6666666666666666,0.18643447999143758,0.27965171998715643,1.5
2024-08-19,2024_25,Leicester,Tottenham,0,0.9004342144337313,0.6535947712418301,0.2468394431919012,0.3776643480836088,1.53
2024-08-24,2024_25,Aston Villa,Arsenal,0,0.6650161249391786,0.5780346820809249,0.08698144285825371,0.15047789614477902,1.73
2024-08-24,2024_25,Crystal Palace,West Ham,0,0.9293033806143405,0.5780346820809249,0.3512686985334156,0.6076948484628091,1.73
2024-08-24,2024_25,Man City,Ipswich,1,0.9800613786967657,0.7692307692307692,0.21083060946599652,0.2740797923057954,1.3
2024-08-24,2024_25,Fulham,Leicester,1,0.6347697949664313,0.5291005291005292,0.10566926586590208,0.19971491248655493,1.89
2024-08-25,2024_25,Liverpool,Brentford,0,0.8732809230195919,0.7352941176470588,0.13798680537253316,0.18766205530664504,1.36
2024-08-31,2024_25,Arsenal,Brighton,0,0.7449892493993473,0.6535947712418301,0.09139447815751722,0.13983355158100141,1.53
2024-08-31,2024_25,Brentford,Southampton,1,0.7590770475352452,0.5780346820809249,0.1810423654543203,0.3132032922359742,1.73
2024-08-31,2024_25,Everton,Bournemouth,1,0.8026204460479768,0.5208333333333334,0.2817871127146434,0.5410312564121154,1.92
2024-09-01,2024_25,Chelsea,Crystal Palace,0,0.8339055303052948,0.6666666666666666,0.16723886363862817,0.25085829545794214,1.5
2024-09-01,2024_25,Newcastle,Tottenham,1,0.941827059194176,0.7352941176470588,0.2065329415471172,0.2808848005040794,1.36
